published_timestamp,course_id,course_title,url,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,published_timestamp,subject,year,months,day,quarter,profit,duration_categroy,price_Cat
2016-06-02 18:09:38+00:00,865630,Aprenda Cálculo Financeiro de Forma Simples,https://www.udemy.com/aprenda-calculo-financeiro-de-forma-simples/,True,20,76,14,21,All Levels,2.0,2016-06-02 18:09:38+00:00,Business Finance,2016,June,Thursday,2,1520,7:12,20:50
2016-06-02 19:32:03+00:00,856526,The Build a SAAS App with Flask Course,https://www.udemy.com/the-build-a-saas-app-with-flask-course/,True,40,2244,365,168,All Levels,10.0,2016-06-02 19:32:03+00:00,Web Development,2016,June,Thursday,2,89760,30+,20:50
2016-06-03 00:16:34+00:00,862478,"Build Your Startup with No Coding (Design, Develop & Ship)",https://www.udemy.com/buildastartup/,True,30,775,245,82,All Levels,8.0,2016-06-03 00:16:34+00:00,Web Development,2016,June,Friday,2,23250,30+,20:50
2016-06-03 17:42:27+00:00,866584,Advanced Accounting A Complete Study for CA / CMA / CFA / CS,https://www.udemy.com/branch-accounts-a-complete-analysis/,True,150,1535,16,462,All Levels,62.0,2016-06-03 17:42:27+00:00,Business Finance,2016,June,Friday,2,230250,30+,105:150
2016-06-03 22:38:05+00:00,868112,Chief Wealth Officer,https://www.udemy.com/chief-wealth-officer/,True,45,4,0,7,Beginner Level,1.0,2016-06-03 22:38:05+00:00,Business Finance,2016,June,Friday,2,180,0:3,20:50
2016-06-05 15:11:49+00:00,861444,Design your own Social Media Logo Icons in Adobe Illustrator,https://www.udemy.com/design-social-media-logo-icons-in-adobe-illustrator/,True,50,2424,29,15,Beginner Level,1.5,2016-06-05 15:11:49+00:00,Graphic Design,2016,June,Sunday,2,121200,3:7,20:50
2016-06-05 15:48:54+00:00,811452,Create Website from scratch in Urdu & Hindi,https://www.udemy.com/create-website-from-scratch-in-urdu-hindi/,False,0,3033,91,9,Intermediate Level,1.0,2016-06-05 15:48:54+00:00,Web Development,2016,June,Sunday,2,0,0:3,Free
2016-06-06 00:06:37+00:00,867440,"Bitcoin: el futuro del dinero, hoy",https://www.udemy.com/bitcoin-el-futuro-del-dinero-hoy/,True,200,57,22,19,Intermediate Level,3.0,2016-06-06 00:06:37+00:00,Business Finance,2016,June,Monday,2,11400,12:20,155:200
2016-06-06 15:24:53+00:00,869448,Creating Interactive HTML5 Video,https://www.udemy.com/creating-interactive-html5-video/,True,25,838,13,23,Intermediate Level,2.0,2016-06-06 15:24:53+00:00,Web Development,2016,June,Monday,2,20950,7:12,20:50
2016-06-06 15:29:42+00:00,647564,React: Learn ReactJS Fundamentals for Front-End Developers,https://www.udemy.com/react-fundamentals-frontend-developers/,True,55,1993,55,26,All Levels,4.0,2016-06-06 15:29:42+00:00,Web Development,2016,June,Monday,2,109615,20:30,55:100
2016-06-06 17:43:52+00:00,749468,Kostenrechnung lernen leicht gemacht,https://www.udemy.com/kostenrechnung-lernen-leicht-gemacht/,True,40,612,46,72,Beginner Level,3.0,2016-06-06 17:43:52+00:00,Business Finance,2016,June,Monday,2,24480,12:20,20:50
2016-06-07 00:02:04+00:00,856968,How to Make a Wordpress Website 2017,https://www.udemy.com/how-to-wordpress/,False,0,2437,137,10,Beginner Level,0.5666666666666667,2016-06-07 00:02:04+00:00,Web Development,2016,June,Tuesday,2,0,0:3,Free
2016-06-07 01:34:54+00:00,850294,The Everyday Investor: Building Wealth with Venture Capital,https://www.udemy.com/the-everyday-investor/,True,20,176,2,12,Intermediate Level,2.5,2016-06-07 01:34:54+00:00,Business Finance,2016,June,Tuesday,2,3520,12:20,20:50
2016-06-07 17:35:07+00:00,864482,Coding Made Easy: HTML & CSS For Beginners,https://www.udemy.com/coding-made-easy-html-css-for-beginners/,True,40,3254,92,16,Beginner Level,1.5,2016-06-07 17:35:07+00:00,Web Development,2016,June,Tuesday,2,130160,3:7,20:50
2016-06-07 17:38:29+00:00,851560,Learn To Build Apps Using Play Framework,https://www.udemy.com/learn-to-build-apps-using-play-framework/,True,40,434,69,23,All Levels,5.5,2016-06-07 17:38:29+00:00,Web Development,2016,June,Tuesday,2,17360,20:30,20:50
2016-06-08 16:02:39+00:00,872262,Adobe Photoshop pentru Social Media,https://www.udemy.com/adobe-photoshop-pentru-social-media/,True,20,0,0,12,Beginner Level,0.5666666666666667,2016-06-08 16:02:39+00:00,Graphic Design,2016,June,Wednesday,2,0,0:3,20:50
2016-06-08 17:28:16+00:00,866696,REST WCF Service in ASP.NET,https://www.udemy.com/rest-wcf-service-in-aspnet/,False,0,7905,561,5,All Levels,0.6833333333333333,2016-06-08 17:28:16+00:00,Web Development,2016,June,Wednesday,2,0,0:3,Free
2016-06-08 19:47:11+00:00,835346,jQuery UI Ultimate:Design Amazing Interfaces Using jQuery UI,https://www.udemy.com/jquery-ui-ultimatedesign-amazing-interfaces-using-jquery-ui/,True,145,422,86,69,All Levels,12.5,2016-06-08 19:47:11+00:00,Web Development,2016,June,Wednesday,2,61190,30+,105:150
2016-06-09 01:57:03+00:00,820194,Photoshop for Entrepreneurs - Design 11 Practical Projects,https://www.udemy.com/photoshop-for-entrepreneurs/,True,200,36288,737,63,All Levels,5.0,2016-06-09 01:57:03+00:00,Graphic Design,2016,June,Thursday,2,7257600,20:30,155:200
2016-06-09 04:21:43+00:00,869652,Ethereum Course for Investors,https://www.udemy.com/how-to-purchase-store-and-profit-from-ethereuem/,True,40,111,20,11,All Levels,1.0,2016-06-09 04:21:43+00:00,Business Finance,2016,June,Thursday,2,4440,0:3,20:50
2016-06-09 04:54:44+00:00,835616,Ukulele Lessons For Beginners - Fast Track Your Learning,https://www.udemy.com/ukulele-lessons/,True,20,57,8,28,Beginner Level,1.0,2016-06-09 04:54:44+00:00,Musical Instruments,2016,June,Thursday,2,1140,0:3,20:50
2016-06-09 15:13:54+00:00,860812,JavaScript the Basics - JavaScript for Beginners,https://www.udemy.com/javascript-the-basics-for-beginners/,True,120,4028,674,93,Beginner Level,9.0,2016-06-09 15:13:54+00:00,Web Development,2016,June,Thursday,2,483360,30+,105:150
2016-06-09 15:18:03+00:00,849896,株式投資に必要なスキルの学習手順を学ぶ,https://www.udemy.com/jun-sakai-trading-course1/,True,20,139,36,29,Beginner Level,2.0,2016-06-09 15:18:03+00:00,Business Finance,2016,June,Thursday,2,2780,7:12,20:50
2016-06-09 21:43:59+00:00,873296,Corel Draw X7 Eğitimi (Temelden İleri Seviyeye),https://www.udemy.com/coreldraw-x8-egitimi-temel/,True,105,28,6,103,All Levels,12.0,2016-06-09 21:43:59+00:00,Graphic Design,2016,June,Thursday,2,2940,30+,105:150
2016-06-10 16:23:33+00:00,770526,Sending email with PHP: from Basic to Advanced,https://www.udemy.com/php-email/,True,40,379,58,45,All Levels,2.0,2016-06-10 16:23:33+00:00,Web Development,2016,June,Friday,2,15160,7:12,20:50
2016-06-10 17:26:48+00:00,873824,Creating Custom Web Maps,https://www.udemy.com/creating-custom-web-maps/,True,50,208,48,29,Intermediate Level,2.0,2016-06-10 17:26:48+00:00,Web Development,2016,June,Friday,2,10400,7:12,20:50
2016-06-10 17:41:39+00:00,873844,Building Web Apps Using Flask and Neo4j,https://www.udemy.com/building-web-apps-using-flask-and-neo4j/,True,50,166,21,37,All Levels,2.5,2016-06-10 17:41:39+00:00,Web Development,2016,June,Friday,2,8300,12:20,20:50
2016-06-10 18:18:36+00:00,873386,Guitar Lessons: The Essential Beginner & Intermediate Course,https://www.udemy.com/guitar-lessons-the-essential-beginner-intermediate-course/,False,0,2566,39,23,All Levels,2.0,2016-06-10 18:18:36+00:00,Musical Instruments,2016,June,Friday,2,0,7:12,Free
2016-06-13 14:39:21+00:00,874312,Cashflow Management for Small Businesses: A How To Guide,https://www.udemy.com/cashflow-management-for-small-businesses-a-how-to-guide/,True,25,2914,11,5,All Levels,0.6166666666666667,2016-06-13 14:39:21+00:00,Business Finance,2016,June,Monday,2,72850,0:3,20:50
2016-06-13 15:00:33+00:00,869312,TAKE NOTE BEGINNER CLARINET!  –  Fun with Fundamental Skills,https://www.udemy.com/take-note-beginner-clarinet/,True,30,137,2,43,Beginner Level,4.5,2016-06-13 15:00:33+00:00,Musical Instruments,2016,June,Monday,2,4110,20:30,20:50
2016-06-13 18:28:02+00:00,876444,Inkscape 101 for Beginners - Design Vector Graphics,https://www.udemy.com/inkscape-101-for-beginners-design-vector-graphics/,True,195,13,5,26,Beginner Level,1.0,2016-06-13 18:28:02+00:00,Graphic Design,2016,June,Monday,2,2535,0:3,155:200
2016-06-13 18:58:56+00:00,875882,Creating Animations using HTML5 Canvas,https://www.udemy.com/hmtl5-canvas-animations/,True,25,4010,17,12,All Levels,1.0,2016-06-13 18:58:56+00:00,Web Development,2016,June,Monday,2,100250,0:3,20:50
2016-06-13 19:07:19+00:00,648174,Buchführung lernen leicht gemacht,https://www.udemy.com/buchfuehrung-lernen-leicht-gemacht/,True,40,446,39,70,Beginner Level,5.0,2016-06-13 19:07:19+00:00,Business Finance,2016,June,Monday,2,17840,20:30,20:50
2016-06-14 15:43:23+00:00,824592,Basic Bookkeeping Hacks,https://www.udemy.com/basic-bookkeeping/,True,20,5841,16,28,All Levels,1.5,2016-06-14 15:43:23+00:00,Business Finance,2016,June,Tuesday,2,116820,3:7,20:50
2016-06-14 15:53:31+00:00,858764,株式投資に向く性格に変えるための心理学を学ぶ,https://www.udemy.com/jun-sakai-trading-course2/,True,20,58,11,28,All Levels,1.5,2016-06-14 15:53:31+00:00,Business Finance,2016,June,Tuesday,2,1160,3:7,20:50
2016-06-14 17:10:19+00:00,803664,How to invest in Gold,https://www.udemy.com/howtoinvestingold/,True,50,249,14,39,Beginner Level,2.5,2016-06-14 17:10:19+00:00,Business Finance,2016,June,Tuesday,2,12450,12:20,20:50
2016-06-14 17:36:46+00:00,775618,Learn jQuery from Scratch - Master of JavaScript library,https://www.udemy.com/easy-jquery-for-beginner-learn-from-scratch-step-by-step/,True,100,1040,14,21,All Levels,2.0,2016-06-14 17:36:46+00:00,Web Development,2016,June,Tuesday,2,104000,7:12,55:100
2016-06-14 19:11:45+00:00,722274,The Complete Investing Guide: How to Beat Wall Street,https://www.udemy.com/the-complete-investing-guide-how-to-beat-wall-street/,True,50,13,3,25,All Levels,5.5,2016-06-14 19:11:45+00:00,Business Finance,2016,June,Tuesday,2,650,20:30,20:50
2016-06-14 19:26:06+00:00,874166,Angular 2 Crash Course with TypeScript,https://www.udemy.com/angular-2-crash-course/,True,100,16409,589,74,All Levels,4.0,2016-06-14 19:26:06+00:00,Web Development,2016,June,Tuesday,2,1640900,20:30,55:100
2016-06-15 18:23:18+00:00,868686,Double Entry Bookkeeping,https://www.udemy.com/double-entry-bookkeeping/,True,50,440,17,10,Beginner Level,1.0,2016-06-15 18:23:18+00:00,Business Finance,2016,June,Wednesday,2,22000,0:3,20:50
2016-06-15 20:46:15+00:00,861528,PHP Security,https://www.udemy.com/php-security/,True,50,1892,147,24,All Levels,2.5,2016-06-15 20:46:15+00:00,Web Development,2016,June,Wednesday,2,94600,12:20,20:50
2016-06-15 22:08:40+00:00,862428,PHP : Learn to upload files to Amazon S3 and use CloudFront,https://www.udemy.com/php-learn-to-upload-files-to-amazon-s3-and-use-cloudfront/,True,50,1216,36,28,All Levels,3.0,2016-06-15 22:08:40+00:00,Web Development,2016,June,Wednesday,2,60800,12:20,20:50
2016-06-15 23:04:19+00:00,863976,PHP - Send and Receive Mobile Text Messages (SMS),https://www.udemy.com/php-send-and-receive-mobile-text-messages-sms/,True,50,1626,81,18,All Levels,1.5,2016-06-15 23:04:19+00:00,Web Development,2016,June,Wednesday,2,81300,3:7,20:50
2016-06-15 23:45:51+00:00,739390,Financial Planning & Analysis: Building a Company's Budget,https://www.udemy.com/financial-planning-analysis-building-a-companys-budget/,True,150,1988,137,27,All Levels,1.5,2016-06-15 23:45:51+00:00,Business Finance,2016,June,Wednesday,2,298200,3:7,105:150
2016-06-16 20:23:51+00:00,877106,"Forex trading tactics, that work!",https://www.udemy.com/forex-trading-tactics-that-work/,True,20,10,1,5,Beginner Level,0.6,2016-06-16 20:23:51+00:00,Business Finance,2016,June,Thursday,2,200,0:3,20:50
2016-06-16 20:34:50+00:00,859422,Bootstrap 4.0 New Features: Build Responsive Website,https://www.udemy.com/bootstrap4-new-features/,True,40,2296,28,14,All Levels,1.5,2016-06-16 20:34:50+00:00,Web Development,2016,June,Thursday,2,91840,3:7,20:50
2016-06-17 07:57:27+00:00,854696,Instant Harmonica - play Amazing Grace + Ode to Joy now!,https://www.udemy.com/instant-harmonica-play-amazing-grace-ode-to-joy-now/,True,40,341,7,23,All Levels,1.5,2016-06-17 07:57:27+00:00,Musical Instruments,2016,June,Friday,2,13640,3:7,20:50
2016-06-19 14:56:45+00:00,881378,Forex Trading -  Learn to Trade From Scratch!,https://www.udemy.com/forex-trading-ultimate-course-to-get-you-started/,True,20,1423,103,37,Beginner Level,1.5,2016-06-19 14:56:45+00:00,Business Finance,2016,June,Sunday,2,28460,3:7,20:50
2016-06-19 20:10:58+00:00,876544,ASP.NET Web API 2 Hands-On,https://www.udemy.com/aspnet-web-api-2-hands-on/,True,20,2660,276,16,All Levels,1.5,2016-06-19 20:10:58+00:00,Web Development,2016,June,Sunday,2,53200,3:7,20:50
2016-06-20 15:31:48+00:00,880202,Anatomy and Figure Drawing for Beginners,https://www.udemy.com/anatomy-and-figure-drawing-for-games-and-comics/,True,150,2252,240,111,Beginner Level,21.0,2016-06-20 15:31:48+00:00,Graphic Design,2016,June,Monday,2,337800,30+,105:150
2016-06-20 15:34:32+00:00,843620,Learn Adobe InDesign from Scratch,https://www.udemy.com/learn-adobe-indesign-from-scratch/,True,40,6,2,46,Beginner Level,4.5,2016-06-20 15:34:32+00:00,Graphic Design,2016,June,Monday,2,240,20:30,20:50
2016-06-20 16:56:06+00:00,882128,The Complete JavaScript Bootcamp,https://www.udemy.com/the-complete-javascript-bootcamp/,True,195,1839,91,47,All Levels,5.0,2016-06-20 16:56:06+00:00,Web Development,2016,June,Monday,2,358605,20:30,155:200
2016-06-20 18:46:15+00:00,882488,WordPress Development For Beginners,https://www.udemy.com/wordpress-basic/,True,95,23572,210,20,All Levels,2.0,2016-06-20 18:46:15+00:00,Web Development,2016,June,Monday,2,2239340,7:12,55:100
2016-06-20 18:48:26+00:00,787236,"Build Responsive Website Using HTML5, CSS3, JS And Bootstrap",https://www.udemy.com/build-responsive-website-using-html5-css3-js-and-bootstrap/,True,95,22623,783,73,All Levels,8.0,2016-06-20 18:48:26+00:00,Web Development,2016,June,Monday,2,2149185,30+,55:100
2016-06-20 19:06:10+00:00,831640,Beginner's Guide to Book Cover Designing.,https://www.udemy.com/beginners-guide-to-book-cover-designing/,True,25,2,1,11,Beginner Level,1.0,2016-06-20 19:06:10+00:00,Graphic Design,2016,June,Monday,2,50,0:3,20:50
2016-06-20 19:56:50+00:00,882276,Forex - Top Equity Management Strategy,https://www.udemy.com/forex-millionaire-money-management-strategy/,True,20,18,4,13,All Levels,0.5833333333333334,2016-06-20 19:56:50+00:00,Business Finance,2016,June,Monday,2,360,0:3,20:50
2016-06-20 20:17:12+00:00,855172,Hedge and Mutual Fund Careers: The Complete Guide,https://www.udemy.com/hedge-fund-mutual-fund-careers-the-complete-guide-how-to-pick-stocks/,True,200,3255,340,102,All Levels,8.5,2016-06-20 20:17:12+00:00,Business Finance,2016,June,Monday,2,651000,30+,155:200
2016-06-20 21:02:36+00:00,52118,"Multiply your returns using 'Value Investing"",https://www.udemy.com/multiply-your-returns-using-value-investing/,true,20,1942,19,63,All Levels,4.5 hours,2015-07-23T00:08:33Z
874284,Weekly Forex Analysis by Baraq FX""",https://www.udemy.com/weekly-forex-analysis-by-baraq-adnan/,False,0,3035,12,14,All Levels,1.5,2016-06-20 21:02:36+00:00,Business Finance,2016,June,Monday,2,0,3:7,Free
2016-06-20 21:49:39+00:00,877968,Start-up financial modeling for non-finance professionals,https://www.udemy.com/start-up-financial-modeling-for-non-finance-professionals/,True,20,11,0,19,All Levels,4.0,2016-06-20 21:49:39+00:00,Business Finance,2016,June,Monday,2,220,20:30,20:50
2016-06-20 22:09:31+00:00,871358,Financial Modeling and Valuation: Complete Beginner to Pro,https://www.udemy.com/financial-modeling-and-valuation-complete-beginner-to-pro/,True,50,249,46,28,All Levels,5.0,2016-06-20 22:09:31+00:00,Business Finance,2016,June,Monday,2,12450,20:30,20:50
2016-06-20 22:30:56+00:00,883324,Corel Draw X7: Mão na Massa,https://www.udemy.com/corel-draw-x7-mao-na-massa/,True,25,72,13,40,Beginner Level,4.0,2016-06-20 22:30:56+00:00,Graphic Design,2016,June,Monday,2,1800,20:30,20:50
2016-06-20 22:59:31+00:00,877124,The Complete jQuery Course - From Beginner to Professional!,https://www.udemy.com/complete-jquery-developer-course-beginner-to-pro/,True,200,6420,134,188,All Levels,22.5,2016-06-20 22:59:31+00:00,Web Development,2016,June,Monday,2,1284000,30+,155:200
2016-06-21 02:40:52+00:00,838896,Learn Piano Online-Ambiance Piano Solo,https://www.udemy.com/learn-piano-online-ambiance-piano-solo/,True,50,8,0,10,Intermediate Level,1.0,2016-06-21 02:40:52+00:00,Musical Instruments,2016,June,Tuesday,2,400,0:3,20:50
2016-06-21 02:49:47+00:00,839536,Start Making Comics with Manga Studio 5 / Clip Studio Paint,https://www.udemy.com/start-making-comics/,False,0,5301,125,77,All Levels,6.5,2016-06-21 02:49:47+00:00,Graphic Design,2016,June,Tuesday,2,0,30+,Free
2016-06-21 03:14:09+00:00,883394,Forex - Calculate Lot Size Like Pro,https://www.udemy.com/forex-calculate-lot-size-like-pro/,True,20,543,14,11,All Levels,0.6,2016-06-21 03:14:09+00:00,Business Finance,2016,June,Tuesday,2,10860,0:3,20:50
2016-06-21 03:29:46+00:00,883706,Wordpress Beginner Tutorial: Build Your First Website,https://www.udemy.com/wordpress-beginner-tutorial-build-your-first-website/,False,0,6402,104,23,Beginner Level,1.5,2016-06-21 03:29:46+00:00,Web Development,2016,June,Tuesday,2,0,3:7,Free
2016-06-21 17:59:58+00:00,863998,株式投資で本当のファンダメンタル分析ができるようになる,https://www.udemy.com/jun-sakai-trading-course3/,True,20,91,7,30,All Levels,2.0,2016-06-21 17:59:58+00:00,Business Finance,2016,June,Tuesday,2,1820,7:12,20:50
2016-06-21 22:46:41+00:00,876646,Direction-Independ Trading - Elite Forex Traders  Strategy,https://www.udemy.com/direction-independ-trading-elite-traders-forex-strategy/,True,120,973,15,28,All Levels,2.5,2016-06-21 22:46:41+00:00,Business Finance,2016,June,Tuesday,2,116760,12:20,105:150
2016-06-22 16:54:51+00:00,876850,HTML5 Specialist: Comprehensive HTML5 Training,https://www.udemy.com/html5-specialist/,True,100,1385,188,83,All Levels,5.0,2016-06-22 16:54:51+00:00,Web Development,2016,June,Wednesday,2,138500,20:30,55:100
2016-06-23 03:51:13+00:00,872816,Adobe Illustrator in Under 10: Fast info at your Fingertips!,https://www.udemy.com/illustratorunder10/,True,30,1,0,34,All Levels,3.5,2016-06-23 03:51:13+00:00,Graphic Design,2016,June,Thursday,2,30,12:20,20:50
2016-06-23 16:37:38+00:00,846962,Slap Bass For Beginners,https://www.udemy.com/slap-bass-for-beginners/,True,50,79,3,25,All Levels,1.5,2016-06-23 16:37:38+00:00,Musical Instruments,2016,June,Thursday,2,3950,3:7,20:50
2016-06-23 23:38:02+00:00,881210,Learn Complete WordPress for Building a Professional Sites,https://www.udemy.com/learn-complete-wordpress-for-building-a-professional-sites/,True,80,13708,92,62,All Levels,9.0,2016-06-23 23:38:02+00:00,Web Development,2016,June,Thursday,2,1096640,30+,55:100
2016-06-26 16:57:13+00:00,838320,The Art of the Blues Shuffle - A Guitarist's Guide,https://www.udemy.com/the-art-of-the-blues-shuffle-a-guitarists-guide/,True,20,8,0,11,Intermediate Level,1.5,2016-06-26 16:57:13+00:00,Musical Instruments,2016,June,Sunday,2,160,3:7,20:50
2016-06-26 21:15:57+00:00,826366,Building a ASP.NET MVC 5 Membership Website,https://www.udemy.com/building-a-mvc-5-membership-website/,True,95,654,86,239,Intermediate Level,25.5,2016-06-26 21:15:57+00:00,Web Development,2016,June,Sunday,2,62130,30+,55:100
2016-06-26 23:42:59+00:00,807494,Learn the Violin - Bowing Techniques,https://www.udemy.com/learn-the-violin-bowing-techniques/,True,80,89,6,12,Intermediate Level,0.6666666666666666,2016-06-26 23:42:59+00:00,Musical Instruments,2016,June,Sunday,2,7120,0:3,55:100
2016-06-27 00:03:29+00:00,883828,T-Shirt Design Workshop 02: Mixed Media Design,https://www.udemy.com/t-shirt-design-workshop-part-2/,True,25,885,176,29,Intermediate Level,2.5,2016-06-27 00:03:29+00:00,Graphic Design,2016,June,Monday,2,22125,12:20,20:50
2016-06-27 20:39:08+00:00,885443,Investment Portfolio Analysis with R,https://www.udemy.com/investment-portfolio-analysis-with-r/,True,50,314,38,37,All Levels,6.5,2016-06-27 20:39:08+00:00,Business Finance,2016,June,Monday,2,15700,30+,20:50
2016-06-27 21:19:23+00:00,872204,"Excel 4 Accounting & Bookkeeping - Master Date,Time & Text",https://www.udemy.com/excel-4-accounting-bookkeeping-master-date-time-text/,True,35,15,1,12,All Levels,1.0,2016-06-27 21:19:23+00:00,Business Finance,2016,June,Monday,2,525,0:3,20:50
2016-06-27 23:12:31+00:00,648506,Blues Guitar Fundamentals,https://www.udemy.com/blues-guitar/,True,50,3312,107,21,Intermediate Level,1.5,2016-06-27 23:12:31+00:00,Musical Instruments,2016,June,Monday,2,165600,3:7,20:50
2016-06-28 06:12:23+00:00,888716,"Introduction to Finance, Accounting, Modeling and Valuation",https://www.udemy.com/introduction-to-accounting-finance-modeling-valuation-by-chris-haroun/,True,200,11441,1118,61,All Levels,4.5,2016-06-28 06:12:23+00:00,Business Finance,2016,June,Tuesday,2,2288200,20:30,155:200
2016-06-28 15:36:21+00:00,888698,Piano Playing: Reading and Playing Classical Tunes Vol.II,https://www.udemy.com/piano-playing-reading-and-playing-classical-tunes-volii/,True,40,1638,3,17,Beginner Level,1.5,2016-06-28 15:36:21+00:00,Musical Instruments,2016,June,Tuesday,2,65520,3:7,20:50
2016-06-28 17:51:41+00:00,861764,"'Geometry Of Chance strategy of defeating the roulette.""",https://www.udemy.com/geometry-of-chance-strategy-of-defeating-the-roulette/,True,30,2,1,10,Intermediate Level,1.5,2016-06-28 17:51:41+00:00,Business Finance,2016,June,Tuesday,2,60,3:7,20:50
2016-06-28 19:02:59+00:00,885479,Become a Professional Logo Designer,https://www.udemy.com/become-a-professional-logo-designer-w/,True,150,107,16,82,All Levels,8.0,2016-06-28 19:02:59+00:00,Graphic Design,2016,June,Tuesday,2,16050,30+,105:150
2016-06-28 21:17:31+00:00,802268,Intro to Git,https://www.udemy.com/intro-to-git/,True,20,2532,291,30,Beginner Level,1.0,2016-06-28 21:17:31+00:00,Web Development,2016,June,Tuesday,2,50640,0:3,20:50
2016-06-29 01:27:47+00:00,888852,Aprendiendo piano: Lectura de piezas clásicas Vol.II,https://www.udemy.com/aprendiendo-piano-lectura-de-piezas-clasicas-volii/,True,40,113,4,18,Beginner Level,1.5,2016-06-29 01:27:47+00:00,Musical Instruments,2016,June,Wednesday,2,4520,3:7,20:50
2016-06-29 14:53:51+00:00,777276,Financial Accounting Part I - Passing the Class,https://www.udemy.com/severson-financial-accounting-part-one/,True,20,45,10,47,Beginner Level,4.5,2016-06-29 14:53:51+00:00,Business Finance,2016,June,Wednesday,2,900,20:30,20:50
2016-06-29 16:37:18+00:00,870368,Photoshop from Zero to Hero ( Arabic ),https://www.udemy.com/photoshop-arabic/,True,60,720,220,82,Beginner Level,12.5,2016-06-29 16:37:18+00:00,Graphic Design,2016,June,Wednesday,2,43200,30+,55:100
2016-06-29 20:21:24+00:00,868128,Análise de Concessão de Crédito,https://www.udemy.com/estacio-analise-de-concessao-de-credito/,True,20,31,11,20,All Levels,10.5,2016-06-29 20:21:24+00:00,Business Finance,2016,June,Wednesday,2,620,30+,20:50
2016-06-30 16:50:25+00:00,871682,Aprenda  a Investir,https://www.udemy.com/estacio-educacao-financeira/,True,20,34,4,9,All Levels,8.0,2016-06-30 16:50:25+00:00,Business Finance,2016,June,Thursday,2,680,30+,20:50
2016-06-30 16:57:08+00:00,889438,ChatBots: Messenger ChatBot with API.AI and Node.JS,https://www.udemy.com/chatbots/,True,50,2577,529,64,All Levels,4.5,2016-06-30 16:57:08+00:00,Web Development,2016,June,Thursday,2,128850,20:30,20:50
2016-06-30 17:06:46+00:00,891484,Forex Trading - Advanced Fundamental Analysis,https://www.udemy.com/forex-trading-advanced-fundamental-analysis/,True,20,1754,100,49,Intermediate Level,2.5,2016-06-30 17:06:46+00:00,Business Finance,2016,June,Thursday,2,35080,12:20,20:50
2016-07-01 03:13:22+00:00,889066,Trading Options Basics,https://www.udemy.com/trading-options-basics/,True,200,8,0,8,Beginner Level,1.5,2016-07-01 03:13:22+00:00,Business Finance,2016,July,Friday,3,1600,3:7,155:200
2016-07-01 18:35:17+00:00,600366,Turn your animated greeting card carousel into a music video,https://www.udemy.com/turn-your-animated-greeting-card-carousel-into-a-music-video/,True,20,311,0,9,Intermediate Level,1.0,2016-07-01 18:35:17+00:00,Graphic Design,2016,July,Friday,3,6220,0:3,20:50
2016-07-01 19:53:20+00:00,869716,株式投資で本当のテクニカル分析ができるようになる,https://www.udemy.com/jun-sakai-trading-course4/,True,20,68,10,45,Intermediate Level,2.5,2016-07-01 19:53:20+00:00,Business Finance,2016,July,Friday,3,1360,12:20,20:50
2016-07-01 20:06:13+00:00,883000,Complete WordPress Theme Developer Course With Bootstrap,https://www.udemy.com/the-complete-wordpress-theme-developer-course/,True,150,3415,312,160,All Levels,25.0,2016-07-01 20:06:13+00:00,Web Development,2016,July,Friday,3,512250,30+,105:150
2016-07-01 21:20:38+00:00,883002,Learn Angular 2 Development By Building 12 Apps,https://www.udemy.com/learn-angular-2-development-by-building-10-apps/,True,50,5143,941,80,Intermediate Level,12.0,2016-07-01 21:20:38+00:00,Web Development,2016,July,Friday,3,257150,30+,20:50
2016-07-02 14:47:33+00:00,893056,Didgeridoo - from zero to HERO! Part One - beginning,https://www.udemy.com/didgeridoo-beginners/,True,35,87,11,38,Beginner Level,3.0,2016-07-02 14:47:33+00:00,Musical Instruments,2016,July,Saturday,3,3045,12:20,20:50
2016-07-02 14:48:10+00:00,892898,Didgeridoo - from zero to HERO! Part Two. Intermediate.,https://www.udemy.com/didgeridoo-intermediate/,True,35,55,2,30,Intermediate Level,2.0,2016-07-02 14:48:10+00:00,Musical Instruments,2016,July,Saturday,3,1925,7:12,20:50
2016-07-04 18:47:36+00:00,894336,Master The Psychology of Forex & Binary Options Trading,https://www.udemy.com/master-the-psychology-of-forex-binary-options-trading/,True,20,53,16,7,Intermediate Level,1.0,2016-07-04 18:47:36+00:00,Business Finance,2016,July,Monday,3,1060,0:3,20:50
2016-07-04 18:50:33+00:00,692918,Enhance your chroma key with an animated Slides background,https://www.udemy.com/enhance-your-chroma-key-with-an-animated-slides-background/,True,25,361,2,9,Intermediate Level,1.0,2016-07-04 18:50:33+00:00,Graphic Design,2016,July,Monday,3,9025,0:3,20:50
2016-07-04 21:31:45+00:00,895030,Forex - Price action Reversal Strategy,https://www.udemy.com/forex-price-action-reversal-strategy/,True,20,38,6,16,All Levels,1.0,2016-07-04 21:31:45+00:00,Business Finance,2016,July,Monday,3,760,0:3,20:50
2016-07-04 22:11:35+00:00,856490,Interaction Design Specialist For Web Developers,https://www.udemy.com/interaction-design-specialist-for-web-developers/,True,95,8594,37,18,All Levels,2.0,2016-07-04 22:11:35+00:00,Web Development,2016,July,Monday,3,816430,7:12,55:100
